bin.chrom	bin.start.chrompos	bin.start.abspos	bin.end.chrompos	median.len	median.len.ratio
chr5	107199750	988826450	107769169	256.0	0.000203060019307
chr5	107769169	989395869	108364987	251.0	0.000199094003304
chr5	108364987	989991687	108997551	259.0	0.000205439628908
chr5	108997551	990624251	109580193	263.0	0.000208612441709
chr5	109580193	991206893	110160415	252.0	0.000199887206505
chr5	110160415	991787115	110777354	258.0	0.000204646425707
chr5	110777354	992404054	111372877	252.0	0.000199887206505
chr5	111372877	992999577	111940108	247.0	0.000195921190503
chr5	111940108	993566808	112508308	246.0	0.000195127987302
chr5	112508308	994135008	113089365	252.0	0.000199887206505
chr5	113089365	994716065	113698242	259.0	0.000205439628908
chr5	113698242	995324942	114271490	249.0	0.000197507596904
chr5	114271490	995898190	114859349	249.0	0.000197507596904
chr5	114859349	996486049	115463099	253.0	0.000200680409705
chr5	115463099	997089799	116039587	248.0	0.000196714393703
chr5	116039587	997666287	116603062	246.0	0.000195127987302
chr5	116603062	998229762	117173147	245.0	0.000194334784102
chr5	117173147	998799847	117789221	259.0	0.000205439628908
chr5	117789221	999415921	118390090	250.0	0.000198300800104
chr5	118390090	1000016790	118989373	260.0	0.000206232832108
chr5	118989373	1000616073	119588382	258.0	0.000204646425707
chr5	119588382	1001215082	120175621	260.0	0.000206232832108
chr5	120175621	1001802321	120784099	257.0	0.000203853222507
chr5	120784099	1002410799	121395330	254.0	0.000201473612906
chr5	121395330	1003022030	121987818	249.0	0.000197507596904
chr5	121987818	1003614518	122592918	248.0	0.000196714393703
chr5	122592918	1004219618	123185146	252.0	0.000199887206505
chr5	123185146	1004811846	123763561	242.0	0.000191955174501
chr5	123763561	1005390261	124316850	248.0	0.000196714393703
chr5	124316850	1005943550	124872297	246.0	0.000195127987302
chr5	124872297	1006498997	125471705	247.0	0.000195921190503
chr5	125471705	1007098405	126037363	248.0	0.000196714393703
chr5	126037363	1007664063	126594854	253.0	0.000200680409705
chr5	126594854	1008221554	127174005	251.0	0.000199094003304
chr5	127174005	1008800705	127760964	257.0	0.000203853222507
chr5	127760964	1009387664	128376980	254.0	0.000201473612906
chr5	128376980	1010003680	128978757	258.0	0.000204646425707
chr5	128978757	1010605457	129542779	247.0	0.000195921190503
chr5	129542779	1011169479	130109540	253.0	0.000200680409705
chr5	130109540	1011736240	130701053	249.0	0.000197507596904
chr5	130701053	1012327753	131298406	253.0	0.000200680409705
chr5	131298406	1012925106	131843113	239.0	0.000189575564899
chr5	131843113	1013469813	132434512	258.0	0.000204646425707
chr5	132434512	1014061212	132987775	240.0	0.0001903687681
chr5	132987775	1014614475	133506462	245.0	0.000194334784102
chr5	133506462	1015133162	134039115	253.0	0.000200680409705
chr5	134039115	1015665815	134579631	245.0	0.000194334784102
chr5	134579631	1016206331	135107403	252.0	0.000199887206505
chr5	135107403	1016734103	135662733	247.0	0.000195921190503
chr5	135662733	1017289433	136236055	242.0	0.000191955174501
chr5	136236055	1017862755	136769260	246.0	0.000195127987302
chr5	136769260	1018395960	137348241	245.0	0.000194334784102
chr5	137348241	1018974941	137914877	253.0	0.000200680409705
chr5	137914877	1019541577	138468141	250.0	0.000198300800104
chr5	138468141	1020094841	139078973	251.0	0.000199094003304
chr5	139078973	1020705673	139644601	247.0	0.000195921190503
chr5	139644601	1021271301	140214323	253.0	0.000200680409705
chr5	140214323	1021841023	140913142	256.0	0.000203060019307
chr5	140913142	1022539842	141490622	255.0	0.000202266816106
chr5	141490622	1023117322	142052227	248.0	0.000196714393703
chr5	142052227	1023678927	142607016	245.0	0.000194334784102
chr5	142607016	1024233716	143157069	238.0	0.000188782361699
chr5	143157069	1024783769	143715344	249.0	0.000197507596904
chr5	143715344	1025342044	144293860	259.0	0.000205439628908
chr5	144293860	1025920560	144875101	250.0	0.000198300800104
chr5	144875101	1026501801	145444474	247.0	0.000195921190503
chr5	145444474	1027071174	145998737	242.0	0.000191955174501
chr5	145998737	1027625437	146545750	245.0	0.000194334784102
chr5	146545750	1028172450	147133987	263.0	0.000208612441709
chr5	147133987	1028760687	147762991	249.0	0.000197507596904
chr5	147762991	1029389691	148315344	257.0	0.000203853222507
chr5	148315344	1029942044	148836624	240.0	0.0001903687681
chr5	148836624	1030463324	149360216	244.0	0.000193541580902
chr5	149360216	1030986916	149920638	249.0	0.000197507596904
chr5	149920638	1031547338	150498144	246.0	0.000195127987302
chr5	150498144	1032124844	151041640	246.0	0.000195127987302
chr5	151041640	1032668340	151615485	254.0	0.000201473612906
chr5	151615485	1033242185	152197561	249.0	0.000197507596904
chr5	152197561	1033824261	152781954	247.0	0.000195921190503
chr5	152781954	1034408654	153310415	246.0	0.000195127987302
chr5	153310415	1034937115	153866975	246.0	0.000195127987302
chr5	153866975	1035493675	154428557	248.0	0.000196714393703
chr5	154428557	1036055257	154988448	249.0	0.000197507596904
chr5	154988448	1036615148	155600456	253.0	0.000200680409705
chr5	155600456	1037227156	156155566	249.0	0.000197507596904
chr5	156155566	1037782266	156704452	255.0	0.000202266816106
chr5	156704452	1038331152	157264216	251.0	0.000199094003304
chr5	157264216	1038890916	157815828	246.0	0.000195127987302
chr5	157815828	1039442528	158363106	249.0	0.000197507596904
chr5	158363106	1039989806	158913244	254.0	0.000201473612906
chr5	158913244	1040539944	159482364	247.0	0.000195921190503
chr5	159482364	1041109064	159993175	243.0	0.000192748377701
chr5	159993175	1041619875	160553961	246.0	0.000195127987302
chr5	160553961	1042180661	161144346	258.0	0.000204646425707
chr5	161144346	1042771046	161742985	261.0	0.000207026035309
chr5	161742985	1043369685	162354488	260.0	0.000206232832108
chr5	162354488	1043981188	162923809	247.0	0.000195921190503
chr5	162923809	1044550509	163516617	252.0	0.000199887206505
chr5	163516617	1045143317	164112387	252.0	0.000199887206505
chr5	164112387	1045739087	164689177	256.0	0.000203060019307
chr5	164689177	1046315877	165263886	254.0	0.000201473612906
chr5	165263886	1046890586	165829335	250.0	0.000198300800104
chr5	165829335	1047456035	166409614	257.0	0.000203853222507
chr5	166409614	1048036314	166975779	253.0	0.000200680409705
chr5	166975779	1048602479	167513640	238.0	0.000188782361699
chr5	167513640	1049140340	168039792	243.0	0.000192748377701
chr5	168039792	1049666492	168561176	243.0	0.000192748377701
chr5	168561176	1050187876	169114246	248.0	0.000196714393703
chr5	169114246	1050740946	169646332	241.0	0.0001911619713
chr5	169646332	1051273032	170194820	249.0	0.000197507596904
chr5	170194820	1051821520	170780749	257.0	0.000203853222507
chr5	170780749	1052407449	171302602	248.0	0.000196714393703
chr5	171302602	1052929302	171817623	243.0	0.000192748377701
chr5	171817623	1053444323	172337416	252.0	0.000199887206505
chr5	172337416	1053964116	172899761	252.0	0.000199887206505
chr5	172899761	1054526461	173452602	249.0	0.000197507596904
chr5	173452602	1055079302	173988198	247.0	0.000195921190503
chr5	173988198	1055614898	174530453	249.0	0.000197507596904
chr5	174530453	1056157153	175063627	244.0	0.000193541580902
chr5	175063627	1056690327	175866346	253.0	0.000200680409705
chr5	175866346	1057493046	176448417	253.0	0.000200680409705
chr5	176448417	1058075117	177019392	261.0	0.000207026035309
chr5	177019392	1058646092	177843226	249.0	0.000197507596904
chr5	177843226	1059469926	178387026	259.0	0.000205439628908
chr5	178387026	1060013726	178916761	251.0	0.000199094003304
chr5	178916761	1060543461	179492543	248.0	0.000196714393703
chr5	179492543	1061119243	180087592	258.0	0.000204646425707
chr5	180087592	1061714292	180915260	260.0	0.000206232832108
chr6	0	1062541960	763609	240.0	0.0001903687681
chr6	763609	1063305569	1296094	253.0	0.000200680409705
chr6	1296094	1063838054	1870457	248.0	0.000196714393703
chr6	1870457	1064412417	2456193	253.0	0.000200680409705
chr6	2456193	1064998153	3017683	252.0	0.000199887206505
chr6	3017683	1065559643	3589325	248.5	0.000197110995303
chr6	3589325	1066131285	4120918	239.5	0.0001899721665
chr6	4120918	1066662878	4655685	242.5	0.000192351776101
chr6	4655685	1067197645	5210683	252.0	0.000199887206505
chr6	5210683	1067752643	5767214	246.0	0.000195127987302
chr6	5767214	1068309174	6345822	251.0	0.000199094003304
chr6	6345822	1068887782	6893456	238.0	0.000188782361699
chr6	6893456	1069435416	7447008	250.5	0.000198697401704
chr6	7447008	1069988968	7979024	239.0	0.000189575564899
chr6	7979024	1070520984	8542928	251.0	0.000199094003304
chr6	8542928	1071084888	9107330	246.5	0.000195524588903
chr6	9107330	1071649290	9683914	262.5	0.000208215840109
chr6	9683914	1072225874	10264452	247.0	0.000195921190503
chr6	10264452	1072806412	10822803	260.0	0.000206232832108
chr6	10822803	1073364763	11382099	254.0	0.000201473612906
chr6	11382099	1073924059	11949872	251.0	0.000199094003304
chr6	11949872	1074491832	12490621	251.0	0.000199094003304
chr6	12490621	1075032581	13043387	253.0	0.000200680409705
chr6	13043387	1075585347	13578269	252.0	0.000199887206505
chr6	13578269	1076120229	14154232	251.5	0.000199490604905
chr6	14154232	1076696192	14695188	253.0	0.000200680409705
chr6	14695188	1077237148	15210821	246.0	0.000195127987302
chr6	15210821	1077752781	15759586	249.0	0.000197507596904
chr6	15759586	1078301546	16281943	245.0	0.000194334784102
chr6	16281943	1078823903	16826780	243.0	0.000192748377701
chr6	16826780	1079368740	17366034	251.5	0.000199490604905
chr6	17366034	1079907994	17916580	252.5	0.000200283808105
chr6	17916580	1080458540	18457249	248.5	0.000197110995303
chr6	18457249	1080999209	19021002	257.5	0.000204249824107
chr6	19021002	1081562962	19580121	250.0	0.000198300800104
chr6	19580121	1082122081	20136687	248.0	0.000196714393703
chr6	20136687	1082678647	20699567	252.0	0.000199887206505
chr6	20699567	1083241527	21238490	253.0	0.000200680409705
chr6	21238490	1083780450	21807731	251.5	0.000199490604905
chr6	21807731	1084349691	22362341	253.0	0.000200680409705
chr6	22362341	1084904301	22909762	253.0	0.000200680409705
chr6	22909762	1085451722	23492323	245.0	0.000194334784102
chr6	23492323	1086034283	24099277	247.5	0.000196317792103
chr6	24099277	1086641237	24660120	257.0	0.000203853222507
chr6	24660120	1087202080	25218061	249.5	0.000197904198504
chr6	25218061	1087760021	25763867	255.0	0.000202266816106
chr6	25763867	1088305827	26366926	257.0	0.000203853222507
chr6	26366926	1088908886	27236967	273.0	0.000216544473714
chr6	27236967	1089778927	27841289	261.5	0.000207422636909
chr6	27841289	1090383249	28451072	250.0	0.000198300800104
chr6	28451072	1090993032	29090202	270.0	0.000214164864112
chr6	29090202	1091632162	29650348	243.0	0.000192748377701
chr6	29650348	1092192308	30228917	253.0	0.000200680409705
chr6	30228917	1092770877	30784989	247.0	0.000195921190503
chr6	30784989	1093326949	31350893	255.0	0.000202266816106
chr6	31350893	1093892853	31912545	246.0	0.000195127987302
chr6	31912545	1094454505	32562043	250.5	0.000198697401704
chr6	32562043	1095104003	33119771	256.5	0.000203456620907
chr6	33119771	1095661731	33671400	249.0	0.000197507596904
chr6	33671400	1096213360	34230697	244.0	0.000193541580902
chr6	34230697	1096772657	34759024	240.0	0.0001903687681
chr6	34759024	1097300984	35333155	256.5	0.000203456620907
chr6	35333155	1097875115	35899741	255.0	0.000202266816106
chr6	35899741	1098441701	36430830	242.0	0.000191955174501
chr6	36430830	1098972790	36947804	244.0	0.000193541580902
chr6	36947804	1099489764	37491939	244.5	0.000193938182502
chr6	37491939	1100033899	38050540	245.0	0.000194334784102
chr6	38050540	1100592500	38622978	252.0	0.000199887206505
chr6	38622978	1101164938	39167225	253.0	0.000200680409705
chr6	39167225	1101709185	39716860	238.0	0.000188782361699
chr6	39716860	1102258820	40233169	245.0	0.000194334784102
chr6	40233169	1102775129	40760121	247.0	0.000195921190503
chr6	40760121	1103302081	41312567	246.5	0.000195524588903
chr6	41312567	1103854527	41893060	252.0	0.000199887206505
chr6	41893060	1104435020	42463560	260.0	0.000206232832108
chr6	42463560	1105005520	42996204	247.0	0.000195921190503
chr6	42996204	1105538164	43541900	254.0	0.000201473612906
chr6	43541900	1106083860	44076835	247.5	0.000196317792103
chr6	44076835	1106618795	44628395	245.0	0.000194334784102
chr6	44628395	1107170355	45239302	251.5	0.000199490604905
chr6	45239302	1107781262	45813436	253.5	0.000201077011306
chr6	45813436	1108355396	46362172	245.0	0.000194334784102
chr6	46362172	1108904132	46969392	257.5	0.000204249824107
chr6	46969392	1109511352	47556888	247.0	0.000195921190503
chr6	47556888	1110098848	48141538	256.0	0.000203060019307
chr6	48141538	1110683498	48755871	267.0	0.000211785254511
chr6	48755871	1111297831	49347412	252.0	0.000199887206505
chr6	49347412	1111889372	49928285	259.0	0.000205439628908
chr6	49928285	1112470245	50520345	252.0	0.000199887206505
chr6	50520345	1113062305	51127203	259.0	0.000205439628908
chr6	51127203	1113669163	51711821	259.5	0.000205836230508
chr6	51711821	1114253781	52278950	255.0	0.000202266816106
chr6	52278950	1114820910	52843700	242.5	0.000192351776101
chr6	52843700	1115385660	53378863	248.0	0.000196714393703
chr6	53378863	1115920823	53922959	250.0	0.000198300800104
chr6	53922959	1116464919	54519823	253.0	0.000200680409705
chr6	54519823	1117061783	55073457	246.0	0.000195127987302
chr6	55073457	1117615417	55689126	248.5	0.000197110995303
chr6	55689126	1118231086	56276130	262.5	0.000208215840109
chr6	56276130	1118818090	56863318	257.5	0.000204249824107
chr6	56863318	1119405278	57454429	259.0	0.000205439628908
chr6	57454429	1119996389	58633099	260.0	0.000206232832108
chr6	58633099	1121175059	62613582	258.5	0.000205043027308
chr6	62613582	1125155542	63223434	260.0	0.000206232832108
chr6	63223434	1125765394	63861255	253.0	0.000200680409705
chr6	63861255	1126403215	64449736	255.5	0.000202663417706
chr6	64449736	1126991696	65040165	262.0	0.000207819238509
chr6	65040165	1127582125	65632559	255.0	0.000202266816106
chr6	65632559	1128174519	66268498	252.0	0.000199887206505
chr6	66268498	1128810458	66922246	257.0	0.000203853222507
chr6	66922246	1129464206	67547084	251.0	0.000199094003304
chr6	67547084	1130089044	68157117	264.0	0.00020940564491
chr6	68157117	1130699077	68746853	255.5	0.000202663417706
chr6	68746853	1131288813	69352544	250.0	0.000198300800104
chr6	69352544	1131894504	69969507	257.0	0.000203853222507
chr6	69969507	1132511467	70591793	262.0	0.000207819238509
chr6	70591793	1133133753	71194017	260.0	0.000206232832108
chr6	71194017	1133735977	71825254	260.0	0.000206232832108
chr6	71825254	1134367214	72440775	264.5	0.00020980224651
chr6	72440775	1134982735	73061045	251.5	0.000199490604905
chr6	73061045	1135603005	73639450	255.0	0.000202266816106
chr6	73639450	1136181410	74208942	245.5	0.000194731385702
chr6	74208942	1136750902	74810759	254.5	0.000201870214506
chr6	74810759	1137352719	75408313	255.5	0.000202663417706
chr6	75408313	1137950273	76007957	259.5	0.000205836230508
chr6	76007957	1138549917	76592158	253.0	0.000200680409705
chr6	76592158	1139134118	77189111	254.5	0.000201870214506
chr6	77189111	1139731071	77806970	250.0	0.000198300800104
chr6	77806970	1140348930	78422089	258.0	0.000204646425707
chr6	78422089	1140964049	79050466	259.5	0.000205836230508
chr6	79050466	1141592426	79653337	253.0	0.000200680409705
chr6	79653337	1142195297	80260289	252.5	0.000200283808105
chr6	80260289	1142802249	80847461	252.0	0.000199887206505
chr6	80847461	1143389421	81424415	245.0	0.000194334784102
chr6	81424415	1143966375	82037180	255.5	0.000202663417706
chr6	82037180	1144579140	82636824	249.0	0.000197507596904
chr6	82636824	1145178784	83224530	251.0	0.000199094003304
chr6	83224530	1145766490	83834028	252.0	0.000199887206505
chr6	83834028	1146375988	84429509	262.0	0.000207819238509
chr6	84429509	1146971469	85009265	249.0	0.000197507596904
chr6	85009265	1147551225	85611044	250.0	0.000198300800104
chr6	85611044	1148153004	86184918	246.5	0.000195524588903
chr6	86184918	1148726878	86793245	246.0	0.000195127987302
chr6	86793245	1149335205	87411517	250.0	0.000198300800104
chr6	87411517	1149953477	88023475	248.0	0.000196714393703
chr6	88023475	1150565435	88567661	249.0	0.000197507596904
chr6	88567661	1151109621	89173586	264.5	0.00020980224651
chr6	89173586	1151715546	89744200	258.0	0.000204646425707
chr6	89744200	1152286160	90313109	245.0	0.000194334784102
chr6	90313109	1152855069	90877500	248.0	0.000196714393703
chr6	90877500	1153419460	91456207	248.0	0.000196714393703
chr6	91456207	1153998167	92036460	250.5	0.000198697401704
